name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-03-01T00:00:00,1.7,1.7,-11.2,37.92,0,0,,0,0,18.4,0.6,359,1031.8,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T01:00:00,1.1,-2.2,-8,50.66,0,0,,0,0,25.9,10.8,349,1032.6,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T02:00:00,0.6,0.6,-9,48.6,0,0,,0,0,14.8,0.6,359,1033.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T03:00:00,0,-2.6,-10.1,46.72,0,0,,0,0,13,7.6,288,1033.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T04:00:00,-0.7,-3.5,-10.1,48.91,0,0,,0,0,13,8,300,1034.5,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T05:00:00,-0.7,-4,-10.1,49,0,0,,0,0,11.2,9.5,251,1035.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T06:00:00,-0.7,-3.8,-9.4,51.49,0,0,,0,0,9.4,8.9,235,1036.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T07:00:00,-0.7,-3.8,-9.4,51.52,0,0,,0,0,9.4,8.9,254,1037.2,0.4,16,21,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T08:00:00,0.6,-2.3,-10.6,42.7,0,0,,0,0,9.4,9.2,231,1037.9,0.4,16,269,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T09:00:00,2.1,-1,-10.1,40.06,0,0,,0,0,9.4,11,241,1037.9,0.4,16,454,1.6,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T10:00:00,3.4,0.4,-9.4,38.75,0,0,,0,0,11.2,11.2,247,1038.2,0.4,16,591,2.1,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T11:00:00,5,2.1,-7.9,38.75,0,0,,0,0,13,12.7,212,1038.4,0.4,16,680,2.4,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T12:00:00,6.2,4.7,-8.4,34.37,0,0,,0,0,76,7.6,170,1037.6,0.4,16,714,2.6,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T13:00:00,7.2,4.6,-7.9,33.32,0,0,,0,0,22.3,14.1,200,1036.5,0.4,16,687,2.5,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T14:00:00,6.7,4.5,-6.2,39.09,0,0,,0,0,33.5,11.4,140,1036.2,0.8,16,555,2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T15:00:00,6.7,3.6,-5.7,40.88,0,0,,0,0,25.9,16.8,180,1036.4,1.5,14.1,439,1.6,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T16:00:00,6.6,3.5,-4.5,44.8,0,0,,0,0,32,16.5,152,1036.1,3,16,229,0.8,2,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T17:00:00,5.6,2.1,-3.9,50.29,0,0,,0,0,31.8,17.8,151,1036,1.5,16,42,0.2,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T18:00:00,5,2.8,-2.9,56.85,0,0,,0,0,26,9.5,160,1035.7,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T19:00:00,5,2.4,-2.2,59.8,0,0,,0,0,27.7,11.4,199,1035.8,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T20:00:00,4.4,1.7,-1.7,64.7,0,0,,0,0,37.1,11.2,200,1035.4,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T21:00:00,4.4,2.2,-0.7,69.53,0,0,,0,0,33.5,9.1,223,1035.5,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T22:00:00,4.4,2.1,0,73.02,0,0,,0,0,24.1,9.4,210,1035.3,27.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-01T23:00:00,4.4,1.4,0.6,76.55,0,0,,0,0,16.6,12.7,190,1034.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T00:00:00,5,4,1.1,75.7,0,0,,0,0,13,5.5,210,1034.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T01:00:00,5.7,3.6,1.7,75.36,0,0,,0,0,13,9.3,170,1034.1,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T02:00:00,5.7,3.3,2.2,78.11,0,0,,0,0,11.2,10.7,175,1033.7,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T03:00:00,5.7,4.7,2.2,78.19,0,0,,0,0,11.2,5.5,131,1032.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T04:00:00,5.7,3.4,2.8,81.74,0,0,,0,0,11.2,10.6,31,1032.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T05:00:00,6.2,3.6,3.3,82.05,0,0,,0,0,14.8,12.7,41,1031.8,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T06:00:00,6.2,4.6,3.3,82.11,0,0,,0,0,16.6,7.6,50,1031.7,99,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T07:00:00,6.2,3,3.8,85,0,0,,0,0,16.6,16.2,40,1030.9,100,16,11,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T08:00:00,6.6,3.9,4.3,85.26,0.028,100,rain,0,0,18.4,14.5,22,1030.4,100,15.8,40,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T09:00:00,6.7,3.9,5,88.91,0.031,100,rain,0,0,22.3,14.6,40,1029.9,100,13.8,33,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T10:00:00,7.2,4.5,5.6,90.03,0.057,100,rain,0,0,24.1,14.4,30,1029.1,100,10.7,58,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T11:00:00,7.8,5,6.6,92.38,0.045,100,rain,0,0,25.9,16.3,41,1028,100,15.4,76,0.3,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T12:00:00,8.3,5.5,7.1,92.4,0.031,100,rain,0,0,25.9,17.8,32,1026.8,100,5,47,0.2,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-02T13:00:00,8.8,5.7,7.8,93.32,0.283,100,rain,0,0,29.5,21.8,51,1025.2,100,5.8,26,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T14:00:00,9.3,6.7,7.8,90.6,0.366,100,rain,0,0,33.5,17.9,50,1023.9,100,7.6,26,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T15:00:00,9.9,7,8.8,92.55,0.191,100,rain,0,0,31.8,23.6,40,1022.2,100,9.6,14,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-02T16:00:00,10.6,10.6,9.4,91.82,0.196,100,rain,0,0,33.8,23.6,60,1020.7,100,4.9,49,0.2,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-02T17:00:00,11.2,11.2,10.1,92.62,0.276,100,rain,0,0,37.1,23.8,52,1018.5,100,2,10,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T18:00:00,11.7,11.7,10.7,93.24,0.145,100,rain,0,0,43.2,22.1,51,1017.7,100,7.8,0,0,0,10,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T19:00:00,10.7,10.7,9.4,91.7,0.162,100,rain,0,0,49.9,14.9,130,1017.5,100,13.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T20:00:00,9.5,9.5,8.4,93.35,0.011,100,rain,0,0,24.1,0.5,6,1017.3,100,5.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T21:00:00,10,10,8.4,89.83,0.011,100,rain,0,0,20.5,0.1,4,1017.2,100,1.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-02T22:00:00,8.9,7.6,8,93.65,0,0,,0,0,18.4,9,281,1017.4,100,1.1,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-02T23:00:00,8.9,8,8,93.63,0,0,,0,0,18.4,7.1,264,1017.3,100,2.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T00:00:00,9.4,9.4,8.4,93.64,0.003,100,rain,0,0,18.4,0.5,356,1017.5,100,9.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-03T01:00:00,8.9,8.3,7.9,93.65,0,0,,0,0,18.4,5.7,304,1018.3,100,11.2,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-03T02:00:00,8.4,8.4,7.4,93.75,0,0,,0,0,18.4,0.5,352,1018.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T03:00:00,8.4,8.4,7.5,93.89,0,0,,0,0,18.4,0.7,354,1018.7,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-03T04:00:00,8.9,8.9,7.4,90.79,0,0,,0,0,18.4,0.6,353,1019.3,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-03T05:00:00,8.4,8.4,6.8,89.73,0,0,,0,0,31.7,0.7,352,1020.1,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T06:00:00,8.4,8.4,6.7,89.18,0,0,,0,0,18.4,0.7,351,1020.7,89.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T07:00:00,8.9,8.9,6.8,86.59,0,0,,0,0,18.4,0.5,358,1021.5,99.6,16,25,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T08:00:00,10,9.6,7.4,83.8,0,0,,0,0,18.4,5.7,294,1022.2,0.9,16,264,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-03T09:00:00,11.7,11.7,7.8,77.12,0,0,,0,0,18.4,7.7,281,1022.7,47.7,16,478,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T10:00:00,12.8,12.8,7.2,68.52,0,0,,0,0,18.4,0.6,359,1022.9,26.8,16,603,2.2,6,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T11:00:00,13.9,13.9,7.8,66.82,0,0,,0,0,16.6,11.1,254,1022.8,0.8,16,696,2.5,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T12:00:00,16.2,16.2,7.8,57.74,0,0,,0,0,16.6,9.4,241,1022.6,0.4,16,744,2.7,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T13:00:00,17.9,17.9,7.8,51.82,0,0,,0,0,14.8,12.7,241,1021.9,0.4,16,700,2.5,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T14:00:00,18.4,18.4,7.8,50.11,0,0,,0,0,14.8,9.3,241,1021.4,0.4,16,605,2.2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T15:00:00,18.9,18.9,7.8,48.68,0,0,,0,0,13,9.1,217,1021.4,0.4,16,468,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T16:00:00,19.3,19.3,7.8,47.28,0,0,,0,0,11.2,8.9,245,1021.3,0.4,16,320,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T17:00:00,18.9,18.9,7.8,48.7,0,0,,0,0,11.2,0,0,1021.6,86.8,16,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T18:00:00,17.2,17.2,7.8,53.91,0,0,,0,0,9.4,0.2,2,1022.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T19:00:00,15.7,15.7,7.2,56.9,0,0,,0,0,7.6,0.1,2,1022.9,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T20:00:00,15.1,15.1,7.8,61.82,0,0,,0,0,7.6,0.4,3,1023.3,89.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T21:00:00,11.4,11.4,6.2,70.7,0,0,,0,0,7.6,0.9,8,1023.8,28.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T22:00:00,12.3,12.3,7.2,71.13,0,0,,0,0,5.4,16,40,1024.3,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-03T23:00:00,11.2,11.2,6.7,73.62,0,0,,0,0,9.4,14.4,50,1024.8,28.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T00:00:00,10.7,10.7,6.7,76.01,0,0,,0,0,9.4,9.3,40,1025.2,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T01:00:00,10.1,10.1,6.1,76.6,0,0,,0,0,11.2,12.8,49,1025.5,29.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T02:00:00,9.4,7.8,5.6,77.32,0,0,,0,0,11.2,10.6,58,1025.8,1.7,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T03:00:00,8.9,7.5,6.1,82.48,0,0,,0,0,11.2,9.2,48,1026,3.9,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T04:00:00,8.9,6.7,5.6,79.89,0,0,,0,0,11.2,14.3,50,1026.2,89.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T05:00:00,8.9,6.7,5.6,79.99,0,0,,0,0,13,14.3,42,1026.5,84.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T06:00:00,8.9,6.6,5.6,79.99,0,0,,0,0,13,14.6,41,1027.2,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T07:00:00,8.9,6.7,5.7,80.12,0,0,,0,0,11.2,14.3,50,1027.8,99.6,16,12,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T08:00:00,8.9,6.9,5.6,79.83,0,0,,0,0,13,12.9,60,1028.7,100,16,65,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T09:00:00,8.9,6.7,6.1,82.53,0,0,,0,0,13,14.3,59,1029.3,99.6,16,155,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T10:00:00,10.1,10.1,6.1,76.56,0,0,,0,0,14.8,14.7,50,1029.1,100,16,222,0.8,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T11:00:00,11.7,11.7,6.7,71.25,0,0,,0,0,70.4,12.9,41,1028.8,100,16,468,1.7,5,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T12:00:00,13.3,13.3,7.1,66.13,0,0,,0,0,24.1,13,62,1028.6,3.7,16,770,2.8,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T13:00:00,12.9,12.9,6.7,65.91,0,0,,0,0,56.4,20.3,81,1028.6,100,16,230,0.8,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T14:00:00,12.9,12.9,6.7,65.84,0,0,,0,0,33.5,11.5,136,1028.3,100,16,232,0.8,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-04T15:00:00,12.3,12.3,6.7,68.46,0,0,,0,0,27.7,13.1,93,1028.5,100,16,123,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T16:00:00,11.3,11.3,6.2,70.49,0,0,,0,0,27.7,13,51,1028.5,99.6,16,67,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T17:00:00,10.1,10.1,6.1,76.26,0,0,,0,0,27.7,14.3,71,1028.8,98.6,16,42,0.2,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T18:00:00,9,6.8,6.1,82.28,0,0,,0,0,26,14.4,63,1028.8,29.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T19:00:00,8.4,6.3,5.6,82.54,0,0,,0,0,27.7,13.1,92,1029.1,79.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T20:00:00,7.3,4.4,5,85.53,0,0,,0,0,25.9,16.3,61,1029.2,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T21:00:00,7.3,4.4,5,85.53,0,0,,0,0,25.9,16.3,73,1029.1,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T22:00:00,7.2,4.3,5,85.72,0,0,,0,0,25.9,16.3,41,1029,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-04T23:00:00,7.3,5.5,5.6,89.45,0,0,,0,0,24.1,9.5,110,1028.9,100,15.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T00:00:00,7.2,4.3,5,85.83,0,0,,0,0,24.1,16.5,110,1028.3,100,10.3,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T01:00:00,6.7,3.5,4.3,84.81,0,0,,0,0,24.1,18.2,43,1027.3,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T02:00:00,6.7,4,4.3,84.67,0,0,,0,0,25.9,14.4,62,1026.8,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T03:00:00,6.7,3.7,4.3,84.86,0,0,,0,0,27.7,16.3,60,1026.1,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T04:00:00,6.7,3.4,4.3,85.04,0,0,,0,0,24.1,18,60,1025.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T05:00:00,6.7,3.9,4.3,85.04,0,0,,0,0,25.9,14.5,40,1025,100,15.7,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T06:00:00,6.1,2.7,5,92.29,0.002,100,rain,0,0,29.5,18.3,32,1024.7,100,13.3,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T07:00:00,6.1,2.1,4.3,88.28,0.04,100,rain,0,0,37.1,23.8,41,1024,100,15.4,12,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T08:00:00,5.7,1.2,4.3,91.09,0.019,100,rain,0,0,39.9,27.6,32,1022.8,100,11.1,33,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T09:00:00,5.7,0.8,4.3,91.17,0.153,100,rain,0,0,45.7,31.8,32,1022.5,100,7.7,60,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T10:00:00,6.1,2.4,4.3,88.1,0.126,100,rain,0,0,40.3,20.8,22,1021.8,100,6,72,0.3,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T11:00:00,6.2,2.7,5,92.11,0.042,100,rain,0,0,32.9,18.8,32,1021.3,100,4,114,0.4,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-05T12:00:00,6.7,2.6,5,88.95,0.012,100,rain,0,0,33.7,25.8,22,1019.9,100,5.9,158,0.6,2,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T13:00:00,6.7,2.6,5.6,92.58,0.017,100,rain,0,0,40.7,26.1,41,1018.5,100,2.1,171,0.6,2,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T14:00:00,7.2,3.3,5.6,89.86,0.006,100,rain,0,0,35.4,25.7,41,1017.4,100,4,86,0.3,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T15:00:00,6.7,2.8,5.6,92.76,0.017,100,rain,0,0,38.9,23.8,31,1016.6,100,5.9,28,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2024-03-05T16:00:00,6.7,4.4,5.6,92.81,0.097,100,rain,0,0,31.7,11.6,41,1016.5,100,3.1,42,0.2,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
